QQP_id	PPDB_id	sent1	sent2	paraphrase1	paraphrase2	label
273922.0	46151.0	What are the most repetitive or frequently asked questions on Quora?	What are the most frequently asked questions on Quora?	 frequently asked 	 most frequently asked 	1
273922.0	518243.0	What are the most repetitive or frequently asked questions on Quora?	What are the most frequently asked questions on Quora?	 frequently asked questions 	 most frequently asked questions 	1
273925.0	264011.0	Is playing video games and watching TV cartoons bad for development of the brain of children under 5 years of age?	Is there any respectable research available regarding the negative effects of playing games on children under 10 years of age?	 5 years 	 years 	0
273925.0	863551.0	Is playing video games and watching TV cartoons bad for development of the brain of children under 5 years of age?	Is there any respectable research available regarding the negative effects of playing games on children under 10 years of age?	 video games 	 games 	0
273925.0	1324023.0	Is playing video games and watching TV cartoons bad for development of the brain of children under 5 years of age?	Is there any respectable research available regarding the negative effects of playing games on children under 10 years of age?	 playing 	 playing games 	0
273929.0	1352516.0	How can I prevent people from editing my anonymous Quora questions?	How do I stop people from editing my question to a different one or reverse the changes?	 prevent people 	 stop people 	1
273950.0	1090911.0	Why is Spontaneous Human Combustion considered to be a supernatural phenomenon rather than a biological phenomenon?	Why is reading a book considered by some to be better than watching a movie?	 considered to be 	 to be 	0
273950.0	1431693.0	Why is Spontaneous Human Combustion considered to be a supernatural phenomenon rather than a biological phenomenon?	Why is reading a book considered by some to be better than watching a movie?	 considered to be 	 to be 	0
274021.0	1306273.0	What is the best way to stretch jeans permanantly?	What are some of the best ways to stretch jeans?	 best way to 	 best ways to 	1
274051.0	467533.0	What was the real cause of air pollution in Delhi?	What is the cause of pollution in Delhi NCR.?	 air pollution 	 pollution 	1
274075.0	863550.0	What are some of the best video games of all time?	What is the best video game as of now?	 video games 	 game 	1
274118.0	104551.0	What is the highest temperature ever recorded in the universe?	What was the highest temperature ever recorded on Earth?	 ever recorded 	 recorded 	0
274118.0	298690.0	What is the highest temperature ever recorded in the universe?	What was the highest temperature ever recorded on Earth?	 recorded 	 ever recorded 	0
274150.0	1158347.0	Why do some people today still believe that the Earth is flat? What evidence has convinced them that this is so?	Why are there still people who think that the Earth is flat?	 believe that 	 think that 	1
274150.0	1497535.0	Why do some people today still believe that the Earth is flat? What evidence has convinced them that this is so?	Why are there still people who think that the Earth is flat?	 believe that 	 think that 	1
274197.0	481713.0	How are the job opportunities after a master's in computer science at University at Albany?	How is Australia for doing a Master's in Computer Science? How are the job opportunities in Australia after MS?	 job opportunities 	 opportunities 	0
274197.0	846302.0	How are the job opportunities after a master's in computer science at University at Albany?	How is Australia for doing a Master's in Computer Science? How are the job opportunities in Australia after MS?	 opportunities 	 job opportunities 	0
274209.0	852843.0	What are the different types of relationships?	What are different types of relationships?	 the different types of 	 types of 	1
274209.0	1078834.0	What are the different types of relationships?	What are different types of relationships?	 different types of 	 types of 	1
274209.0	1078837.0	What are the different types of relationships?	What are different types of relationships?	 different types of 	 types of 	1
274245.0	992891.0	What are some interesting phone tools that most people don't know about?	What are the best new phone tools that most people don't know about?	 most people 	 most 	0
274310.0	14913.0	What is the most difficult game?	Which is the most difficult game?	 most difficult 	 difficult 	1
274414.0	269143.0	What happens in syria?	What is happening in Syria?	 happens in 	 is happening in 	1
274414.0	269151.0	What happens in syria?	What is happening in Syria?	 happens in 	 is happening in 	1
274427.0	1085858.0	What programming languages are most commonly used in startups?	Which programming language are most startups using? Why?	 most commonly 	 most 	1
274467.0	209906.0	How should you determine what to spend money on as a millionaire on a $xx, xxx a month budget?	Why are republicans so against government spending, but like to spend a lot of money on the military budget?	 spend money 	 spend 	0
274477.0	992891.0	What are some mind-blowing Hologram gadgets that exist that most people don't know about?	What are some awesome Hologram tools that exist that most people don't know about?	 most people 	 most 	1
274482.0	1022237.0	Is it dangerous to have a resting heart rate of 88 bpm? How can I lower it?	Is a resting heart rate of 112 bpm dangerous?	 heart rate 	 heart 	0
274542.0	84905.0	Where can I get some high quality weed (marijuana) in  Delhi/NCR?	Where can I get high quality weed near Ghaziabad or Delhi?	 high quality 	 quality 	0
274542.0	129607.0	Where can I get some high quality weed (marijuana) in  Delhi/NCR?	Where can I get high quality weed near Ghaziabad or Delhi?	 high quality 	 quality 	0
274598.0	65537.0	What are some most famous paintings in the world?	What is the most famous painting of all time?	 most famous 	 famous 	0
274631.0	662022.0	Conversion of foreign currency in India?	Can we exchange foreign currency in bulk in India?	 foreign currency 	 currency 	1
274642.0	863551.0	Why do some video games refuse to show the players face?	Why do so many video games have an aversion to using working mirrors in their environments?	 video games 	 games 	0
274649.0	1078478.0	Why do some people seem to be more susceptible to head lice than others?	People who stay up late at night are likely to be more intelligent than those who go to bed early. Is this true?	 seem to be 	 are likely to 	0
274649.0	1208936.0	Why do some people seem to be more susceptible to head lice than others?	People who stay up late at night are likely to be more intelligent than those who go to bed early. Is this true?	 seem to 	 are likely to 	0
274669.0	239527.0	What are the best ways to earn money as a college student in India?	How can I earn money as a college student in India?	 earn money 	 earn 	1
274684.0	664729.0	What is the better optional subject between political science/international relations and public administration for UPSC exams?	What is the best optional subject for UPSC CS exam among political science, public administration and sociology?	 public administration 	 administration 	0
274721.0	859154.0	Is high school the best years of your life?	Is high school really the best time of my life?	 high school 	 school 	1
